2017-10-28,Colombia-Casanare,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,14,cases
2017-10-28,Colombia-Meta,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,9,cases
2017-10-28,Colombia-Antioquia,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,11,cases
2017-10-28,Colombia-Bogota,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,8,cases
2017-10-28,Colombia-Atlantico,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,1,cases
2017-10-28,Colombia-Norte_Santander,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,9,cases
2017-10-28,Colombia-Huila,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,8,cases
2017-10-28,Colombia-Barranquilla,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,3,cases
2017-10-28,Colombia-Cesar,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,7,cases
2017-10-28,Colombia-Cauca,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,3,cases
2017-10-28,Colombia-Sucre,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,4,cases
2017-10-28,Colombia-Narino,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,2,cases
2017-10-28,Colombia-Risaralda,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,0,cases
2017-10-28,Colombia-Cundinamarca,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,3,cases
2017-10-28,Colombia-Santa_Marta,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,3,cases
2017-10-28,Colombia-Caldas,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,1,cases
2017-10-28,Colombia-Putumayo,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,2,cases
2017-10-28,Colombia-Bolivar,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,1,cases
2017-10-28,Colombia-Caqueta,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,2,cases
2017-10-28,Colombia-Guajira,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,1,cases
2017-10-28,Colombia-Guaviare,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,1,cases
2017-10-28,Colombia-Quindio,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,1,cases
2017-10-28,Colombia-Arauca,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,1,cases
2017-10-28,Colombia-Choco,province,zika_confirmed_clinic_pregnant,CO0007,NA,NA,1,cases
2017-10-28,Colombia,country,microcephaly_cumulative_2016_2017,CO0011,NA,NA,348,cases
2017-10-28,Colombia-Valle,province,zika_confirmed_laboratory,CO0001,NA,NA,16,cases
2017-10-28,Colombia-Santander,province,zika_confirmed_laboratory,CO0001,NA,NA,14,cases
2017-10-28,Colombia-Tolima,province,zika_confirmed_laboratory,CO0001,NA,NA,7,cases
2017-10-28,Colombia-Meta,province,zika_confirmed_laboratory,CO0001,NA,NA,4,cases
2017-10-28,Colombia-Cundinamarca,province,zika_confirmed_laboratory,CO0001,NA,NA,3,cases
2017-10-28,Colombia-Casanare,province,zika_confirmed_laboratory,CO0001,NA,NA,6,cases
2017-10-28,Colombia-Antioquia,province,zika_confirmed_laboratory,CO0001,NA,NA,1,cases
2017-10-28,Colombia-Huila,province,zika_confirmed_laboratory,CO0001,NA,NA,9,cases
2017-10-28,Colombia-Cesar,province,zika_confirmed_laboratory,CO0001,NA,NA,0,cases
2017-10-28,Colombia-Norte_Santander,province,zika_confirmed_laboratory,CO0001,NA,NA,8,cases
2017-10-28,Colombia-Risaralda,province,zika_confirmed_laboratory,CO0001,NA,NA,3,cases
2017-10-28,Colombia-Sucre,province,zika_confirmed_laboratory,CO0001,NA,NA,0,cases
2017-10-28,Colombia-Putumayo,province,zika_confirmed_laboratory,CO0001,NA,NA,1,cases
2017-10-28,Colombia-Barranquilla,province,zika_confirmed_laboratory,CO0001,NA,NA,8,cases
2017-10-28,Colombia-Cartagena,province,zika_confirmed_laboratory,CO0001,NA,NA,3,cases
2017-10-28,Colombia-Caldas,province,zika_confirmed_laboratory,CO0001,NA,NA,3,cases
2017-10-28,Colombia-Amazonas,province,zika_confirmed_laboratory,CO0001,NA,NA,0,cases
2017-10-28,Colombia-Santa_Marta,province,zika_confirmed_laboratory,CO0001,NA,NA,0,cases
2017-10-28,Colombia-Atlantico,province,zika_confirmed_laboratory,CO0001,NA,NA,13,cases
2017-10-28,Colombia-Arauca,province,zika_confirmed_laboratory,CO0001,NA,NA,1,cases
2017-10-28,Colombia-Cordoba,province,zika_confirmed_laboratory,CO0001,NA,NA,5,cases
2017-10-28,Colombia-Caqueta,province,zika_confirmed_laboratory,CO0001,NA,NA,2,cases
2017-10-28,Colombia-Cauca,province,zika_confirmed_laboratory,CO0001,NA,NA,4,cases
2017-10-28,Colombia-Bolivar,province,zika_confirmed_laboratory,CO0001,NA,NA,4,cases
2017-10-28,Colombia-Boyaca,province,zika_confirmed_laboratory,CO0001,NA,NA,2,cases
2017-10-28,Colombia-Vaupes,province,zika_confirmed_laboratory,CO0001,NA,NA,1,cases
2017-10-28,Colombia-Narino,province,zika_confirmed_laboratory,CO0001,NA,NA,3,cases
2017-10-28,Colombia-Guajira,province,zika_confirmed_laboratory,CO0001,NA,NA,1,cases
2017-10-28,Colombia-Guaviare,province,zika_confirmed_laboratory,CO0001,NA,NA,0,cases
2017-10-28,Colombia-Quindio,province,zika_confirmed_laboratory,CO0001,NA,NA,1,cases
2017-10-28,Colombia-Magdalena,province,zika_confirmed_laboratory,CO0001,NA,NA,1,cases
2017-10-28,Colombia-Choco,province,zika_confirmed_laboratory,CO0001,NA,NA,0,cases
2017-10-28,Colombia-Buenaventura,province,zika_confirmed_laboratory,CO0001,NA,NA,0,cases
2017-10-28,Colombia-Exterior,province,zika_confirmed_laboratory,CO0001,NA,NA,2,cases
2017-10-28,Colombia-Valle,province,zika_confirmed_clinic,CO0002,NA,NA,874,cases
2017-10-28,Colombia-Santander,province,zika_confirmed_clinic,CO0002,NA,NA,121,cases
2017-10-28,Colombia-Tolima,province,zika_confirmed_clinic,CO0002,NA,NA,85,cases
2017-10-28,Colombia-Meta,province,zika_confirmed_clinic,CO0002,NA,NA,52,cases
2017-10-28,Colombia-Casanare,province,zika_confirmed_clinic,CO0002,NA,NA,48,cases
2017-10-28,Colombia-Cundinamarca,province,zika_confirmed_clinic,CO0002,NA,NA,48,cases
2017-10-28,Colombia-Huila,province,zika_confirmed_clinic,CO0002,NA,NA,38,cases
2017-10-28,Colombia-Antioquia,province,zika_confirmed_clinic,CO0002,NA,NA,44,cases
2017-10-28,Colombia-Norte_Santander,province,zika_confirmed_clinic,CO0002,NA,NA,27,cases
2017-10-28,Colombia-Cesar,province,zika_confirmed_clinic,CO0002,NA,NA,32,cases
2017-10-28,Colombia-Barranquilla,province,zika_confirmed_clinic,CO0002,NA,NA,19,cases
2017-10-28,Colombia-Risaralda,province,zika_confirmed_clinic,CO0002,NA,NA,23,cases
2017-10-28,Colombia-Atlantico,province,zika_confirmed_clinic,CO0002,NA,NA,13,cases
2017-10-28,Colombia-Sucre,province,zika_confirmed_clinic,CO0002,NA,NA,24,cases
2017-10-28,Colombia-Putumayo,province,zika_confirmed_clinic,CO0002,NA,NA,21,cases
2017-10-28,Colombia-Cartagena,province,zika_confirmed_clinic,CO0002,NA,NA,18,cases
2017-10-28,Colombia-Caldas,province,zika_confirmed_clinic,CO0002,NA,NA,16,cases
2017-10-28,Colombia-Amazonas,province,zika_confirmed_clinic,CO0002,NA,NA,14,cases
2017-10-28,Colombia-Santa_Marta,province,zika_confirmed_clinic,CO0002,NA,NA,14,cases
2017-10-28,Colombia-Cordoba,province,zika_confirmed_clinic,CO0002,NA,NA,9,cases
2017-10-28,Colombia-Arauca,province,zika_confirmed_clinic,CO0002,NA,NA,11,cases
2017-10-28,Colombia-Caqueta,province,zika_confirmed_clinic,CO0002,NA,NA,8,cases
2017-10-28,Colombia-Cauca,province,zika_confirmed_clinic,CO0002,NA,NA,6,cases
2017-10-28,Colombia-Bolivar,province,zika_confirmed_clinic,CO0002,NA,NA,5,cases
2017-10-28,Colombia-Guajira,province,zika_confirmed_clinic,CO0002,NA,NA,7,cases
2017-10-28,Colombia-Boyaca,province,zika_confirmed_clinic,CO0002,NA,NA,4,cases
2017-10-28,Colombia-Vaupes,province,zika_confirmed_clinic,CO0002,NA,NA,5,cases
2017-10-28,Colombia-Narino,province,zika_confirmed_clinic,CO0002,NA,NA,3,cases
2017-10-28,Colombia-Guaviare,province,zika_confirmed_clinic,CO0002,NA,NA,4,cases
2017-10-28,Colombia-Magdalena,province,zika_confirmed_clinic,CO0002,NA,NA,3,cases
2017-10-28,Colombia-Quindio,province,zika_confirmed_clinic,CO0002,NA,NA,2,cases
2017-10-28,Colombia-Exterior,province,zika_confirmed_clinic,CO0002,NA,NA,0,cases
2017-10-28,Colombia-Choco,province,zika_confirmed_clinic,CO0002,NA,NA,1,cases
2017-10-28,Colombia-Buenaventura,province,zika_confirmed_clinic,CO0002,NA,NA,1,cases
2017-10-28,Colombia-Bogota,province,neurological_syndrome_zika_positive,CO0009,NA,NA,13,cases
2017-10-28,Colombia-Tolima,province,neurological_syndrome_zika_positive,CO0009,NA,NA,7,cases
2017-10-28,Colombia-Valle,province,neurological_syndrome_zika_positive,CO0009,NA,NA,8,cases
2017-10-28,Colombia-Cundinamarca,province,neurological_syndrome_zika_positive,CO0009,NA,NA,5,cases
2017-10-28,Colombia-Casanare,province,neurological_syndrome_zika_positive,CO0009,NA,NA,6,cases
2017-10-28,Colombia-Cartagena,province,neurological_syndrome_zika_positive,CO0009,NA,NA,4,cases
2017-10-28,Colombia-Atlantico,province,neurological_syndrome_zika_positive,CO0009,NA,NA,4,cases
2017-10-28,Colombia-Meta,province,neurological_syndrome_zika_positive,CO0009,NA,NA,2,cases
2017-10-28,Colombia-Narino,province,neurological_syndrome_zika_positive,CO0009,NA,NA,2,cases
2017-10-28,Colombia-Antioquia,province,neurological_syndrome_zika_positive,CO0009,NA,NA,3,cases
2017-10-28,Colombia-Bolivar,province,neurological_syndrome_zika_positive,CO0009,NA,NA,1,cases
2017-10-28,Colombia-Cauca,province,neurological_syndrome_zika_positive,CO0009,NA,NA,2,cases
2017-10-28,Colombia-Barranquilla,province,neurological_syndrome_zika_positive,CO0009,NA,NA,2,cases
2017-10-28,Colombia-Norte_Santander,province,neurological_syndrome_zika_positive,CO0009,NA,NA,1,cases
2017-10-28,Colombia-Boyaca,province,neurological_syndrome_zika_positive,CO0009,NA,NA,1,cases
2017-10-28,Colombia-Cesar,province,neurological_syndrome_zika_positive,CO0009,NA,NA,1,cases
2017-10-28,Colombia-Caldas,province,neurological_syndrome_zika_positive,CO0009,NA,NA,2,cases
2017-10-28,Colombia-Huila,province,neurological_syndrome_zika_positive,CO0009,NA,NA,1,cases
2017-10-28,Colombia-Choco,province,neurological_syndrome_zika_positive,CO0009,NA,NA,1,cases
2017-10-28,Colombia-Magdalena,province,neurological_syndrome_zika_positive,CO0009,NA,NA,1,cases
2017-10-28,Colombia-Caqueta,province,neurological_syndrome_zika_positive,CO0009,NA,NA,1,cases
